排名,电影名称,上映时间,总票房(元),平均票价,平均场次
5044,柳如是,2012/3/8,295852,27,4
5045,悔恨,2017/12/19,295581,25,7
5046,黎明之眼,2014/9/18,295479,24,2
5047,十里红妆,,295265,30,62
5048,卧龙岗,2014/10/17,293486,30,2
5049,瑞喜爱小白,2021/5/9,293393,29,6
5050,爱在零纬度,2019/10/29,293281,30,22
5051,同心,2009/4/10,292981,20,74
5052,牧民省长尕布龙,2022/5/20,292187,33,11
5053,探秘者,2015/12/31,291750,32,3
5054,2019第二十八届中国金鸡百花电影节境外影片展,,291686,48,66
5055,别岁,2019/7/2,291602,41,8
5056,小小港湾,2021/9/2,291457,35,0
5057,权力有限,2011/9/14,290106,40,52
5058,一车四仆,2019/11/16,289480,29,1
5059,琴动我心,2011/3/20,289450,24,8
5060,目标战,2013/10/18,289186,19,2
5061,丛林拯救记,2012/8/3,289174,21,18
5062,哺乳期的女人,2015/5/22,288994,28,5
5063,我的渡口,2018/12/31,288565,20,65
5064,梦境之源,2018/11/16,288470,28,1
5065,2021肯道尔探险山地电影展,,288343,116,277
5066,呼吸的音乐,2021/8/25,288207,27,37
5067,缘来是咱俩,2012/11/8,287795,27,2
5068,老墙,2022/9/9,287707,30,20
5069,飞吧霹雳,2009/8/21,287183,18,8
5070,天伦,,286022,43,31
5071,2020上海市电影发行放映协会西班牙电影大师展,,284924,71,667
5072,秃涂陌路,2020/8/14,284589,38,16
5073,十分钟情,,284114,22,18
5074,大雪冬至,2018/1/25,283935,27,4
5075,上海电影博物馆“德国维姆·文德斯影展”,,283721,68,260
5076,过往的梦,2018/9/7,282932,28,41
5077,相伴库里申科,2015/8/14,281798,27,12
5078,青藏线,2007/10/9,281743,12,84
5079,2022俄罗斯电影展映活动-广州希界维影城有限公司,,281628,42,106
5080,自行车与旧电钢,2018/10/27,281548,35,27
5081,龟兔赛跑,2019/12/16,281373,77,63
5082,情笛之爱,2014/6/1,281109,26,2
5083,纯纯欲动,2014/8/8,281105,17,7
5084,到北极去,,281041,20,43
5085,金陵三绝之猾丐,2018/10/30,280950,50,102
5086,英雄有梦,2023/4/28,280871,37,9
5087,乌龟也上网,2010/5/28,280230,17,16
5088,奶奶的家,2018/11/23,280156,27,6
5089,激战黎明,2015/11/6,279382,27,8
5090,闪光的羽毛,,278803,20,524
5091,2021芬兰电影大师周,,277938,67,180
5092,疯狂熊孩子,2018/2/9,277782,27,4
5093,石狮之舞,2022/4/8,277740,26,15
5094,嫌疑人之长夜将尽,2021/9/24,276861,34,1
5095,天上的孩子,2021/9/24,275974,30,5
5096,2020 卢米埃俄罗斯舞台艺术影像展,,275814,106,18
5097,三伏天,2018/3/30,275510,23,10
5098,十七岁的雨季,2017/6/16,275368,28,2
5099,鲜花,2009/5/1,274406,18,16
5100,青云之梦,,274215,21,84
5101,2022艺术博物馆主题意大利电影展,,273571,60,31
5102,小题大做,2010/6/18,273482,25,9
5103,沿海出发,2018/10/15,273343,25,14
5104,劫数难逃,2019/3/29,273323,35,4
5105,南泥湾,,273052,29,4
5106,北京百老汇电影中心2023年日本影展,,273006,99,146
5107,北极雪,2009/12/20,272960,20,274
5108,囧贼,2015/10/30,272280,29,2
5109,母亲的梦想,2015/3/8,272009,17,12
5110,英歌魂,2019/9/19,271592,30,7
5111,善良的天使,2019/7/2,270809,34,1
5112,购物女王,2016/5/13,270759,28,1
5113,2022艺术博物馆主题意大利电影展映活动-英皇电影城（北京）有限公司,,269606,74,23
5114,鏖兵天府,2009/5/14,269295,21,29
5115,三界,2018/5/31,268115,26,20
5116,山那边有匹马,2016/5/27,267796,27,6
5117,第三个人,2007/10/19,267751,21,6
5118,2023日本电影展-浙江省电影放映协会浙江,,267310,38,335
5119,中国电影资料馆2022年致敬经典·国际修复电影展,,266880,67,73
5120,时间都去哪了,2015/8/7,265845,28,1
5121,2022英国舞台影像展-大连百丽宫影院有限公司辽宁百丽宫影院有限公司,,265528,92,30
5122,红花绿叶,2019/8/5,265328,33,1
5123,玛丽和幼犬的故事,2009/10/8,264405,32,9
5124,迷失的彩虹 古坠归来,,264329,32,19
5125,三变促山变,,264149,27,12
5126,神通佛影,2014/8/29,264127,27,2
5127,雪·葬,2018/4/27,263897,25,21
5128,古路,2013/5/1,263163,15,74
5129,大头大头下雨不愁,2022/7/24,262860,30,2
5130,矮婆,2021/9/7,262544,32,11
5131,家有虎妻,2015/10/1,261979,16,9
5132,新东方神娃,2016/10/4,261578,24,3
5133,杨梅洲,2012/6/13,261458,14,13
5134,红巴山,2020/9/18,261383,27,13
5135,小阴谋大爱情,2017/3/14,261210,28,1
5136,片警宝音,2018/12/19,261167,29,2
5137,保安刘十八,2012/11/21,260970,24,83
5138,天后小助理,2021/1/15,260320,37,1
5139,冬去冬又来,2020/11/14,260169,34,1
5140,龙井,2021/8/27,260133,39,18
5141,挚爱,2005/9/15,260110,11823,7
5142,蜻蜓少年,2019/1/11,259776,31,5
5143,一诺千金,,259496,25,19
5144,沉默的雪,2019/1/8,259341,37,1
5145,世上只有妈妈好,,258869,33,2
5146,人生不能重来,2013/8/28,258705,24,49
5147,2021泰国作者电影周,,257815,70,458
5148,奔驰的大葱,2015/1/27,257510,27,2
5149,爱不可及,2018/12/7,256939,21,3
5150,刘伯承市长,2012/4/23,256238,18,94
5151,武圣关公,2020/1/11,255998,31,1
5152,寻找刘三姐,2010/11/2,255869,23,7
5153,功夫小镇,2019/10/25,255564,24,5
5154,爱你不等来生,2014/12/24,255299,26,2
5155,革命到底,2007/10/12,255140,12,27
5156,2021艺术博物馆意大利影展,,255126,38,320
5157,京北的我们,2021/1/15,255088,33,3
5158,银幕女神-罗密·施耐德作品回顾展,,255047,60,713
5159,点亮欧洲,2008/11/14,254970,12,40
5160,简爱之约,2019/1/31,254203,40,12
5161,三十七,2012/6/1,253859,28,2
5162,2022俄罗斯舞台艺术影像展-北京百丽宫影城有限公司,,253589,73,38
5163,与妻书,2012/5/4,253332,37,6
5164,红色动力,,252660,35,26
5165,轮椅上的奇迹,2008/9/1,251585,32,40
5166,日本电影周,,251520,65,185
5167,牛哥王华银,2022/9/2,250904,23,10
5168,细菌大作战,2014/8/20,250579,22,30
5169,野草莓,2013/11/29,250261,28,2
5170,迫降乌江,2021/5/16,250036,50,91
5171,红色圩场,2019/12/24,249843,34,30
5172,生死坚守,2021/4/23,249801,32,5
5173,剑河,2014/10/24,248365,26,3
5174,旗袍先生,2017/9/15,247202,25,7
5175,生死下一秒,2021/1/10,246584,25,17
5176,2017年广东第六届香港主题电影展映活动,,246383,53,47
5177,喜洋洋,2004/5/1,246321,27,25
5178,特别的爸爸,2019/9/17,245876,43,3
5179,铁血奇兵,2010/10/22,244895,22,7
5180,我有钱啦,,244032,22,35
5181,荣耀时刻,2021/12/9,243936,34,0
5182,有钱特烦恼,2020/8/14,243829,30,11
5183,大导归来,2018/2/9,243157,29,2
5184,报国之路,2014/9/29,242733,42,191
5185,孕城,2014/9/10,242605,22,42
5186,有人赞美聪慧，有人则不,2013/2/28,242303,26,34
5187,海鹰战警,2017/6/30,242063,27,2
5188,汝海风云,2019/1/11,241774,26,1
5189,关机,2020/9/12,241180,41,1
5190,太阳使者,,241157,22,20
5191,北京新影联影业有限公司2019日本电影新片展,,241131,58,58
5192,梦行者,2015/11/17,240869,30,87
5193,温暖之城之红日亭,2019/1/9,240284,25,11
5194,两个人的山林,2023/3/17,240000,46,95
5195,章鱼哥,2014/7/4,239771,27,3
5196,今年过年就结婚,2022/3/4,239208,30,1
5197,小城大爱,2009/4/19,239140,29,219
5198,练胆儿,2016/6/17,238956,21,3
5199,红包,2015/3/18,238518,29,2
5200,夜魔人,2016/9/9,237675,28,1
5201,五彩缤纷,2020/12/4,237289,20,8
5202,生日,2009/6/19,237069,22,4
5203,纯真年代,2018/8/24,236969,27,12
5204,2021卢米埃英国古典艺术影像展,,236936,132,15
5205,阿基·考里斯马基电影展,,236573,54,70
5206,逆罪,2019/3/1,236482,33,3
5207,幸福很囧,2015/10/29,236174,21,3
5208,我是检察官,2018/9/20,235188,27,8
5209,我是中国人,2012/4/19,235073,28,3
5210,热血时代,2017/12/15,234477,28,4
5211,2013德国电影展,,234256,23,111
5212,蕃薯浇米,2020/1/10,234182,35,3
5213,真功夫之奥运在我家,2008/10/11,233035,19,11
5214,民的1911,2011/9/29,232906,22,7
5215,母语,2012/7/17,232616,33,5
5216,我是周浩然,2021/9/26,232512,26,29
5217,胡杨林之恋,2023/2/14,232388,33,1
5218,千锤百炼,2013/12/20,232258,33,7
5219,夜魔奇案,2018/12/21,231020,28,3
5220,上海英国电影周,,230135,52,879
5221,谁偷了我的菜,2014/4/11,230131,29,2
5222,磨剪子抢菜刀,2006/10/24,230000,0,0
5223,2021上海百美汇影院有限公司第四届巴西电影展,,229948,63,46
5224,2020年金鸡国际（港澳台）影展,,229768,52,47
5225,民工潮,,229750,8,280
5226,因为谷桂花,2015/6/26,229568,22,18
5227,淡蓝琥珀,2018/12/17,229125,35,1
5228,第三届海南岛国际电影节,,228744,34,26
5229,一春,2021/3/20,228274,42,11
5230,左滩,2018/7/7,227999,26,24
5231,追梦的黎族女娃娃,,227185,20,174
5232,爱的是你,2006/8/30,227000,0,0
5233,禁止吸烟,2014/1/17,226733,29,11
5234,第四届山一国际女性电影展,,226497,56,97
5235,我的功夫老爸,,225734,29,50
5236,深圳百丽宫2019年广东法国新浪潮电影展映活动,,225600,67,124
5237,凤凰谷,2016/9/23,225262,29,2
5238,榫卯,2019/6/16,225211,28,8
5239,向阳的日子,2018/10/19,225148,28,3
5240,京港良缘奇遇记,2009/3/17,224419,30,38
5241,平行森林,2021/10/15,223618,32,1
5242,致命夺宝,2018/6/22,223411,26,2
5243,参娃与天池怪兽之瑞雪兆丰年,2019/2/16,223278,27,9
5244,遭遇海明威,2015/11/20,222891,21,3
5245,战刀屠狼,2017/7/21,222761,30,3
5246,女神时代,2016/4/22,221892,31,2
5247,战争狂人,,220912,33,25
5248,黄河尕谣,2020/8/21,220735,34,4
5249,那年我对你的承诺,2016/10/9,220671,18,3
5250,丁文江,,220444,26,5
5251,完美的爱,2011/10/4,220123,17,4
5252,瞧，这一担儿挑,,219298,29,70
5253,2019年第三届山一国际女性电影展,,219187,49,83
5254,毕业旅行笑翻天,2018/2/1,218745,28,2
5255,哈里斯夫人闯巴黎,2023/3/31,218096,38,2
5256,简单爱,2015/7/3,217474,22,1
5257,离秋,2021/6/18,217174,44,4
5258,中华熊猫,2020/1/11,216873,30,6
5259,父母的城市生活,2021/6/20,216804,29,13
5260,回南天,2022/6/24,216724,34,1
5261,我世界里的你,2022/9/16,216345,37,0
5262,六月与弓箭,2017/4/7,216141,22,4
5263,云上太阳,2012/4/27,215909,26,2
5264,似水流年,2019/3/29,215626,21,3
5265,爱要向前冲,2010/8/6,214722,23,6
5266,第八届欧盟电影节,,214344,38,81
5267,不想长高的孩子,,214260,19,219
5268,靠近我温暖你,2019/9/12,214152,44,33
5269,非对称较量,2019/9/20,213765,43,6
5270,求求你爱上我,2018/4/20,213714,26,1
5271,乡村婚礼,,213662,15,62
5272,奥戈的故事,,213411,34,18
5273,会飞的小精灵,2013/6/11,213124,21,7
5274,情人节的流星雨,,213005,31,62
5275,相见在鸾峰桥,2022/11/18,212973,31,18
5276,奇迹小子,2022/12/2,212507,31,15
5277,空巢也疯狂,2019/10/7,211986,44,17
5278,2016法国电影展映活动,,211933,25,48
5279,特别的爱,,211711,27,31
5280,杨树沟,2008/11/14,211500,18,376
5281,深圳百丽宫影院有限公司2018年深圳法国新浪潮电影展映活动,,211427,58,131
5282,汉太尉杨震,,211350,24,288
5283,最萌警探,2018/12/14,211345,28,1
5284,来历不明,2013/8/23,211307,29,2
5285,游戏迷藏,2008/8/29,211040,20,278
5286,大碗茶,2012/5/8,210625,22,37
5287,星月夜,2019/6/28,210542,40,11
5288,十九岁，一切会更好,,210000,38,178
5289,精灵小王子,2019/7/20,209882,29,1
5290,从头再来,2008/11/14,209517,12,44
5291,请勿靠近,2017/9/22,209056,27,2
5292,第一大总统,2011/9/30,208937,29,3
5293,最美的地方遇见你,2019/8/2,208849,25,1
5294,围屋喜事,2020/12/19,208411,29,9
5295,2017年深圳百老汇电影院日本电影展映活动,,208205,80,145
5296,煎饼果子来一套,2019/8/27,208118,47,7
5297,2022法国电影展-四川卢米埃影业有限公司,,207513,45,85
5298,2022荷兰电影展-北京万国城百老汇电影院有限公司,,207510,57,29
5299,灯塔下的恋人,2016/3/11,207399,30,3
5300,杠上开花,2016/10/21,207146,28,1
5301,桑榆街9号,2015/11/17,207090,25,65
5302,克拉和玛依历险记,2023/3/22,206825,29,3
5303,跟你没完,2008/9/26,206505,23,303
5304,2021国家大剧院国际歌剧电影展,,206483,68,18
5305,舞台,2019/3/15,205990,37,30
5306,风吹吧麦浪,2019/9/10,205689,43,13
5307,豫菜皇后,,205149,32,11
5308,证明,2022/9/2,204710,40,3
5309,四渡赤水,2016/10/14,204665,29,3
5310,步步为营,2019/10/24,204486,50,10
5311,武林孤儿,2019/11/8,204416,28,4
5312,三流勇士,2019/6/14,203794,44,39
5313,向钱冲，向前冲,2008/7/25,203752,19,8
5314,男人制造,2015/7/31,203410,27,5
5315,有限理性,2008/11/21,203410,14,443
5316,甲方乙方,2015/2/6,203370,28,3
5317,歌唱动荡的青春,2019/8/2,202859,32,18
5318,青涩记忆,,202810,37,51
5319,爱情魔发师,2015/7/17,202609,26,1
5320,红军小学,2017/6/1,202342,23,11
5321,谁撞了我自己,,202320,18,178
5322,佳人有约,,202080,16,214
5323,今年夏天我们在一起,,201725,25,207
5324,传奇将军赵尚志,2011/7/15,200916,26,20
5325,南越宫词（粤剧）,,200633,26,19
5326,武动青春,2010/3/12,200614,27,4
5327,广州、江门希界维影城有限公司香港电影展映,,200301,64,45
5328,我的香格里拉,2007/7/23,200250,16688,2
5329,天之坑,2022/5/20,200139,21,23
5330,蒲公英,,200005,28,168
5331,苹果村的喜事儿,,200000,40,94
5332,蓝月恋曲,2009/1/1,200000,32,185
5333,神弓传奇,2007/11/9,200000,0,0
5334,不完全恋人,2007/1/26,200000,0,0
5335,霓虹灯下新哨兵,2009/2/25,200000,33,30
5336,2019英国经典歌剧影像展,,199184,100,26
5337,空天战队之星兽大战,2019/5/18,199012,26,1
5338,2023阿根廷经典修复电影展,,198937,74,192
5339,鱼龙勇士,2013/4/12,198655,21,16
5340,一丈天地,2020/10/16,198285,45,2
5341,漫漫寻子路,2021/11/2,197542,35,1
5342,锦绣河山,2022/5/25,197522,25,43
5343,2019德国大师展,,197300,46,866
5344,谁说我们不会爱2,2020/9/4,196899,27,2
5345,2021比利时达内兄弟电影回顾展映,,196824,65,107
5346,2022金砖国家电影节,,196322,56,70
5347,山东汉子,,196000,42,60
5348,2022年卢米埃阿根廷电影展-四川卢米埃影业有限公司北京影院分公司,,195867,38,30
5349,2022年卢米埃阿根廷电影展,,195831,54,23
5350,表壳里的葵花,,195585,20,19
5351,毒中毒,2016/7/29,195292,25,3
5352,传奇状元伦文叙,2015/7/3,195244,35,40
5353,逆袭,2013/9/6,194902,27,2
5354,渴望的青春,2014/5/9,194885,25,2
5355,北京市影联百老汇影院有限公司法国电影展映活动,,194728,38,40
5356,2020日本戏剧影像展,,194587,103,34
5357,我的1000万,2016/4/22,194566,21,3
5358,西河恋歌,2019/12/12,194256,22,17
5359,2021年英国探险山地电影展-北京百丽宫影院有限公司,,193790,116,129
5360,2020年第十五届长春电影节,,193152,35,31
5361,鸿门宴,2005/3/3,193037,1043,185
5362,刿心剑,2022/5/28,192828,18,1
5363,特警英雄,2010/9/2,192796,87,101
5364,宝贝特攻,2017/11/3,192732,30,1
5365,情圣2,,192714,163,0
5366,2021第四届巴西影展-深圳百丽宫影院有限公司,,192704,63,96
5367,牡丹仙子之皇帝诏曰,2016/12/9,192130,28,10
5368,荒野加油站,2017/8/4,191588,27,2
5369,第七届丝绸之路国际电影节,,191528,38,35
5370,人鱼校花,2016/12/31,191364,28,3
5371,老警,2016/6/17,191152,21,5
5372,玩酷青春,2010/9/10,190855,23,4
5373,注定爱你,2009/4/10,190772,24,9
5374,安家,2022/4/20,190107,21,3
5375,北京百丽宫影院有限公司2018德国电影展映,,189931,54,84
5376,那是说着玩的,2012/3/9,189548,24,9
5377,海岛之恋,2015/3/11,188672,29,1
5378,拿摩一等,2019/9/12,188230,33,3
5379,国球女孩,,188044,8,394
5380,医者仁心,2021/11/11,187954,35,0
5381,幸福是什么,2020/8/11,187218,35,13
5382,锁,,185790,23,3
5383,2022年夏季高雅艺术意大利电影展-中间印象文化发展有限公司,,185016,101,92
5384,疯狂的豆子,2017/5/1,184988,25,21
5385,天下父母,2018/5/13,184807,26,10
5386,2020中国（广州）国际纪录片节金红棉影展,,184739,82,45
5387,七个隆咚锵咚锵,2012/1/25,184696,27,4
5388,换爱七日,2014/11/21,184589,30,3
5389,天刃,2018/9/21,184414,25,7
5390,春风得意梅龙镇,,184156,40,36
5391,2018年四川卢米埃影业西安分公司莎士比亚经典剧目影展,,184088,104,53
5392,2014艺术影院第一批篇目,,183708,12,25
5393,天赐,2011/1/21,183511,24,8
5394,铁拳龙威,,183359,28,5
5395,突围,2021/9/25,183346,30,44
5396,绽放,,182818,21,29
5397,2014德国电影展映,,182741,37,81
5398,足球·少年,2021/4/9,182668,31,15
5399,深情约定,2014/10/16,182656,28,2
5400,蝴蝶梦,,182559,26,19
5401,吴大观,,182516,31,142
5402,爱·之痕,2019/11/22,182337,31,4
5403,八只鸡,2018/7/19,182277,27,21
5404,刘老庄八十二壮士,2013/3/22,181064,26,2
5405,壹号别墅,2018/4/19,180995,30,3
5406,分手不分手,2015/5/8,180835,27,1
5407,心灵解码,2016/10/1,180348,33,1
5408,蓝色的七星湖,,180220,10,285
5409,梧桐树,2019/9/21,180211,42,20
5410,你好现任,2019/5/18,180062,30,1
5411,狃花女,2023/3/8,179445,30,22
5412,2022年莎士比亚戏剧影像展-昆明万达电影城有限公司新迎新城店,,179276,37,14
5413,泰坦尼克号上的女佣,,179270,30,78
5414,上海市电影发行放映行业协会“德国电影大师赫尔佐格回顾展”,,179240,84,266
5415,片甲不留,2017/7/14,179163,27,8
5416,归路,2022/6/19,179141,35,9
5417,独家头条之初露锋芒,2021/8/20,178924,34,1
5418,丑角儿,2020/11/16,178800,36,4
5419,红旗漫卷西风,,178637,33,105
5420,中国1978,,178580,18,46
5421,滚拉拉的枪,,177797,57,59
5422,2019卢米埃古典芭蕾影像展,,177779,116,31
5423,五度空间,2018/1/26,177340,29,1
5424,爷爷与我,,177265,13,304
5425,有这样一个医生,2012/11/30,175821,23,30
5426,2021年香港电影广东展映活动,,175412,38,97
5427,泥鳅也是鱼,2006/4/15,175291,73,16
5428,无辜囚徒,2020/8/7,174792,29,1
5429,大秦直道,2017/12/6,174501,30,11
5430,穆如清风,,174306,35,12
5431,告诉他们，我乘白鹤去了,2013/6/8,173912,34,20
5432,2021年英国舞蹈艺术影像展映-北京百丽宫影院有限公司,,173880,59,50
5433,追击,2017/9/15,173862,30,1
5434,爱情国境线,,173727,19,7
5435,2020年英国歌剧芭蕾影像展,,173293,142,30
5436,2022伊朗经典影片展-浙江省电影放映协会,,173140,78,186
5437,新来的李老师,,172976,6,222
5438,盗梦特攻队,2019/12/1,172745,41,2
5439,假如没有你,2011/10/14,172066,26,3
5440,咸鱼传奇,2017/5/5,171868,26,1
5441,继母日记,,171757,27,9
5442,黄河入海流,,171680,30,67
5443,龙马！新生网球王子,2022/12/23,170979,33,0
5444,谷子地,2021/4/9,170798,41,15
5445,等你回家,2020/8/20,170724,27,7
5446,十二情感,,170720,22,160
5447,提款机,2016/6/3,170714,28,3
5448,2017北京德国电影展,,170621,40,86
5449,情花谷,2016/4/20,170051,25,17
5450,生死速递,2006/6/16,170000,0,0
5451,侗族大歌,2017/11/17,169951,27,4
5452,呼伦贝尔城,2019/8/23,169882,31,1
5453,三年,2019/6/18,169660,33,11
5454,梦想沂蒙,,169581,27,34
5455,金蝴蝶梦,,169315,27,141
5456,相亲奇遇,,169268,37,23
5457,以色列电影周-上海市电影发行放映行业协会,,168970,69,188
5458,赵氏孤儿（戏曲）,2017/4/21,168841,31,24
5459,重来,2011/6/24,168818,29,5
5460,2022意大利电影展-卢米埃影业,,168563,48,35
5461,色戒,,167941,10,14
5462,青春搏击,2012/6/29,167851,26,2
5463,云中谁寄锦书来,,167655,56,44
5464,坚强,,167525,13,80
5465,南湖女儿,2023/4/8,167508,26,18
5466,2014香港主题电影展映,,167150,38,52
5467,2021年波兰电影大师基耶斯洛夫斯基作品展,,166694,65,83
5468,归雁,,166400,80,160
5469,珍珠,2021/9/15,166303,37,0
5470,星星之火,,165953,25,19
5471,我是护旗手,,165723,20,43
5472,古镇画情,,165693,30,24
5473,金庸武侠电影展（中国香港）,,165506,38,256
5474,2023金庸武侠电影展,,165506,67,145
5475,虎口夺子,,165171,20,85
5476,罪中罪,,165033,32,2
5477,生死权杖,2021/8/20,164259,29,2
5478,女巫斗恶龙,2017/11/24,164226,38,1
